mesh_name,idx,d,min_jens,avg_jens,min_jeans,avg_jeans,num_inverted_jens,num_inverted_jeans,num_elements,avg_jeans_T,count_T,inverted_T,avg_jeans_P,count_P,inverted_P,avg_jeans_R,count_R,inverted_R,avg_jeans_H,count_H,inverted_H
femur_s4,67,0.15763052208835343,0.0537607,0.5575870194813757,0.0324624,0.34101563475442265,0,0,9101,0.2965215506698729,2911,0,0.2778138026505236,3056,0,0.4011107206047033,1786,0,0.5007613724035609,1348,0
femur_s4,68,0.15923694779116465,0.0848916,0.5563759751346006,0.0474334,0.3396727328095813,0,0,9101,0.2950019618687736,2911,0,0.27843741789921467,3056,0,0.40347279899216126,1786,0,0.4904329838278932,1348,0
femur_s4,69,0.16084337349397593,0.0308391,0.555899849719811,0.017632,0.33926859732996373,0,0,9101,0.2980927662315356,2911,0,0.276056289856021,3056,0,0.39792712206047026,1786,0,0.49377566765578634,1348,0
femur_s4,70,0.16244979919678715,0.0628932,0.5550657439841776,0.043171,0.3375918164487419,0,0,9101,0.29572591542425286,2911,0,0.27427921063481675,3056,0,0.39659965733482644,1786,0,0.4933536543026707,1348,0
femur_s4,71,0.1640562248995984,0.0327084,0.553264755587298,0.0233432,0.3367380991978904,0,0,9101,0.2943004476812092,2911,0,0.27443047107329843,3056,0,0.39811598040313545,1786,0,0.4883161550445105,1348,0
femur_s4,72,0.16566265060240964,0.0715615,0.5520521388968246,0.0400149,0.33613269545104935,0,0,9101,0.2934281248024734,2911,0,0.27232727905759163,3056,0,0.3974253880179171,1786,0,0.49179560994065286,1348,0
femur_s4,73,0.16726907630522087,0.0764894,0.553962459674761,0.0363486,0.3371012005933414,0,0,9101,0.2954724496392992,2911,0,0.27405358170811517,3056,0,0.39974998880179174,1786,0,0.4869261869436202,1348,0
femur_s4,74,0.16887550200803214,0.0601982,0.5520192784309417,0.0387683,0.33480677462916164,0,0,9101,0.2954460769495019,2911,0,0.27124279806937174,3056,0,0.39553544848824185,1786,0,0.48344853412462907,1348,0
femur_s4,75,0.1704819277108434,0.065185,0.5505675470058236,0.0410112,0.33422419476980547,0,0,9101,0.2929067824802473,2911,0,0.27182196197643976,3056,0,0.3961525548712206,1786,0,0.4828682299703264,1348,0
femur_s4,76,0.17208835341365464,0.0352538,0.5505847037138776,0.022194,0.33468846110317546,0,0,9101,0.29832650985915493,2911,0,0.27138448897251305,3056,0,0.3942366147816349,1786,0,0.4778290964391692,1348,0
femur_s4,77,0.17369477911646586,0.00287741,0.5496704735424679,0.00192624,0.33207059348862766,0,0,9101,0.29129927260048094,2911,0,0.26982122931937175,3056,0,0.3960842670772677,1786,0,0.47642589836795257,1348,0
femur_s4,78,0.17530120481927713,-0.0497461,0.549150071080101,-0.0209823,0.3331318041061422,2,2,9101,0.2925120567159052,2911,1,0.2711459201799738,3056,1,0.3959780907054871,1786,0,0.4781091617210683,1348,0
femur_s4,79,0.17690763052208835,0.00447253,0.547414663611691,0.00262044,0.33079002255136797,0,0,9101,0.29274409523874956,2911,0,0.2675175885798429,3056,0,0.3932372795632698,1786,0,0.4736546008902077,1348,0
femur_s4,80,0.17851405622489963,0.0604692,0.5474890277222283,0.0223779,0.3304741264586309,0,0,9101,0.28952938217107527,2911,0,0.2686996725458115,3056,0,0.39343636287793954,1786,0,0.4755203635014837,1348,0
femur_s4,81,0.18012048192771085,0.0304451,0.547025830304362,0.0194916,0.33155042495330184,0,0,9101,0.29592652325661284,2911,0,0.26888833763089004,3056,0,0.39287237122060475,1786,0,0.46929190912462904,1348,0
femur_s4,82,0.18172690763052207,0.00116005,0.5456811056642127,0.000980882,0.32819427893440284,0,0,9101,0.29250891308210236,2911,0,0.26553719784031415,3056,0,0.39083310806270993,1786,0,0.4643123731454005,1348,0
femur_s4,83,0.18333333333333335,0.0704959,0.5452779928908911,0.0345749,0.3280830648060653,0,0,9101,0.2920967406046033,2911,0,0.2667381309227748,3056,0,0.3878345396416573,1786,0,0.46570188798219586,1348,0
femur_s4,84,0.18493975903614457,-0.0403542,0.542761536853093,-0.0160977,0.32732770013185364,1,1,9101,0.2933597431123326,2911,1,0.263945523789267,3056,0,0.38694648040313545,1786,0,0.46538223442136506,1348,0
femur_s4,85,0.18654618473895584,0.0180182,0.5430469514668718,0.0118754,0.3281315713547962,0,0,9101,0.2917085825145998,2911,0,0.26528863864528796,3056,0,0.389826093225084,1786,0,0.46751503338278927,1348,0
femur_s4,86,0.18815261044176707,-0.00470598,0.5431143856521261,-0.00299964,0.32682183205801557,1,1,9101,0.2921886076468567,2911,1,0.26486323812172774,3056,0,0.38759235722284435,1786,0,0.46155968175074175,1348,0
